Source,Plx,Gmag,BPmag,RPmag
4155980062653811584,5.0012,20.548817,,
1318427901856136320,5.0012,11.793196,12.173286,11.247865
4374876025831874688,5.0012,20.832256,21.454885,20.01029
682027238805002496,5.0012,13.596786,14.367056,12.731493
3160461271135813120,5.0012,18.352564,19.646809,17.271036
6028557422595219328,5.0012,20.197956,20.61697,19.042576
6723591329881343744,5.0012,20.641766,20.92728,20.365337
6872695517605124352,5.0012,15.68306,16.825174,14.621427
5993263305491444736,5.0012,20.22258,20.922745,19.118872
1400853924903410432,5.0012,13.941217,14.667217,13.110947
5334564993344252672,5.0012,20.087412,21.029734,18.583145
1990935667772552320,5.0012,20.833256,21.550455,20.037668
4138495937994412160,5.0012,20.85283,21.315645,20.03153
4113944633623871104,5.0012,20.343756,20.538738,19.111307
5932274804261380352,5.0012,20.27029,,
5963888821579967744,5.0012,18.317053,20.03343,17.020948
4058311956600040448,5.0012,20.271286,,
864835164479360384,5.0012,18.21277,19.75976,16.94518
4060252040564449664,5.0012,19.988533,21.252777,17.838348
1689991187693847168,5.0012,17.96551,19.625748,16.739561
209059633376201984,5.0012,20.617409,21.566216,19.07583
4056538749377890048,5.0012,17.841282,18.719503,16.492132
4062361801541320704,5.0012,18.706972,18.026234,16.458069
3968164200815592320,5.0012,8.946057,9.385978,8.335287
5949607368106760320,5.0012,19.784523,,
6029407482616739840,5.0012,20.405495,21.386963,19.182283
6910181820362627968,5.0012,10.26304,10.5074,9.859955
2617504459189737472,5.0012,11.706532,12.067009,11.176447
4041109959785258496,5.0012,20.060854,,
4116715334194554112,5.0012,20.373789,,
4995876241829349888,5.0012,17.486279,18.998148,16.306156
4065170813315486336,5.0012,19.689955,,
4050389765121066624,5.0012,19.478373,19.832302,18.408293
52006560692807936,5.0012,14.390336,15.298368,13.453619
6761470467525576320,5.0012,17.731455,19.27948,16.392122
4924529928736791168,5.0012,11.163396,11.456246,10.672443
4123936789160372736,5.0012,20.561392,,
4041713041912877312,5.0012,19.80543,20.194729,18.677399
4107743559865172096,5.0012,20.09648,,
360285638028320768,5.0012,19.55383,19.971527,18.082659
2218517562357777152,5.0012,18.86026,20.224724,17.460392
5835679340560626304,5.0012,20.524063,,
6704616336160608256,5.0012,20.743704,21.631113,19.456173
5982287293234903424,5.0012,19.862436,20.764616,18.145166
5968179253392265216,5.0012,19.976248,20.974844,18.441925
1540250932491427456,5.0012,20.638525,21.19377,19.528828
5316861859652963328,5.0012,20.451391,21.622644,19.009941
4118311550237869184,5.0012,20.53798,,
4146018178076813312,5.0012,20.537882,21.872648,19.514618
4475790096385081344,5.0012,13.43889,14.142485,12.629377
4255270669945163648,5.0012,20.47422,21.363775,19.02423
2913022673289814272,5.0012,19.535263,20.841234,18.19706
35747253323350912,5.0012,19.83527,19.892784,19.620586
4046008696398283008,5.0012,19.52783,19.406157,18.260944
2285308809228735488,5.0012,20.382559,21.123198,18.69962
6056365274229134464,5.0012,20.669977,21.596516,19.204899
3004305919629855360,5.0012,14.860029,15.832568,13.883008
1894301102634082176,5.0012,15.682999,17.093796,14.50823
5957416752561812096,5.0012,20.36918,20.146723,18.620031
233237309954273792,5.0012,20.824903,20.899364,19.875443
3123997655917441792,5.0012,20.62098,21.48566,19.501986
817197624910846976,5.0012,20.121368,19.121222,17.536053
5892995404175568512,5.0012,19.719053,20.101797,18.188158
6657109428023865216,5.0012,20.52694,21.49605,19.282885
2296499977877458560,5.0012,20.140877,20.937763,18.49269
5957789864956269184,5.0012,20.770655,,
4433261188483163648,5.0012,20.373867,21.41615,19.06501
1828362222105733760,5.0012,20.441078,21.547054,18.996002
4049671165395344512,5.0012,18.83201,,
5846508426200637568,5.0012,12.593638,13.117909,11.917468
641285380897001216,5.0012,20.718513,20.92939,19.873451
3355808139082204800,5.0012,18.386505,19.059454,17.198444
4040085249298022912,5.0012,20.304663,20.40885,18.865252
6652283259170980736,5.0012,20.912874,21.411715,19.66989
2935854792462348288,5.0012,15.396009,15.442746,14.464615
456413671897287424,5.0012,20.811365,21.32268,19.57629
523206220154600832,5.0012,19.494684,,
192697590388146304,5.0012,17.79985,19.464647,16.558126
4252808554162648448,5.0012,16.806923,18.258295,15.635343
5273358720025480064,5.0012,17.133575,18.508713,15.87043
4426653505854583936,5.0012,17.358063,18.835337,16.11844
3579175678606443520,5.0012,13.767921,14.47711,12.953491
5934632462141492736,5.0012,18.098095,18.290215,16.731575
6026569746090971264,5.0012,20.12498,,
5852918102334294784,5.0012,20.932953,21.364426,19.80709
4252486088084939776,5.0012,20.272463,,
2054290764721551360,5.0012,20.920855,21.318571,19.239729
3070947800424748800,5.0012,14.474252,15.323903,13.519841
5418787858851882496,5.0012,19.946226,20.98247,18.583511
5373023401774754432,5.0012,16.13284,17.528717,14.968447
2021103724262864640,5.0012,20.709017,21.15609,19.251669
1952288830492876928,5.0012,13.67885,14.43353,12.823009
2052514916007789696,5.0012,20.575329,21.977446,18.992792
5588916663112403200,5.0012,9.735501,9.932093,9.393785
6247323986969191808,5.0012,17.630394,19.355625,16.394836
5871475552130378752,5.0012,20.008165,20.449049,18.56147
4116307243593910400,5.0012,19.883202,20.552647,17.51654
5919471090113222272,5.0012,17.282816,18.779974,16.078566
874906592206160000,5.0012,17.189646,18.733418,15.922968
4069059339166905600,5.0012,20.131933,21.87794,18.675037
4121133859179267200,5.0012,19.670141,19.918575,18.453577
601340024676639360,5.0012,15.80746,17.035265,14.701549
1407171336463468416,5.0012,18.225674,20.080067,16.94458
4094279004859820800,5.0012,13.335687,14.067039,12.460761
5922670810681089408,5.0012,20.807793,21.421728,19.926249
4198720794064400128,5.0013,20.174667,20.54807,19.06756
2447830745371020672,5.0013,20.803629,21.248957,19.446157
4123589343530169472,5.0013,20.438135,21.467518,
6355000462052119424,5.0013,18.09287,19.856743,16.856405
4043334168775919232,5.0013,19.611784,,
5992207529496444544,5.0013,19.198341,19.965769,17.813263
412094729006939648,5.0013,15.519987,16.579308,14.505844
1150531200688812416,5.0013,19.729885,21.148653,18.40366
5080125220797928064,5.0013,11.358925,11.702265,10.848635
4185772326652514816,5.0013,11.177073,11.538219,10.648606
4708657656893598464,5.0013,17.303955,18.812107,16.109728
2866147748114713344,5.0013,17.588373,19.312565,16.352282
44218273157397504,5.0013,9.362009,9.563706,9.008772
3031377815756306048,5.0013,20.711254,20.958138,19.930614
345189648317399552,5.0013,17.190042,17.713474,16.224777
3341191849974980864,5.0013,15.630106,16.67773,14.467084
3385756701219469952,5.0013,18.200054,19.78472,16.924997
5882494484011958016,5.0013,20.515778,21.164013,18.557253
5865064338497767424,5.0013,19.956264,20.899555,18.540361
5248621563830074368,5.0013,11.073974,11.443526,10.537032
1500737439525371264,5.0013,20.707598,21.354937,19.270231
4159557078926277504,5.0013,20.103735,21.46595,18.697397
2180018441887283328,5.0013,20.732882,,
4278091549168631680,5.0013,20.714705,21.38337,19.943432
6865347824990514432,5.0013,20.688461,21.382763,19.803919
40350637928561024,5.0013,19.111244,20.84222,17.801693
6890628552250363136,5.0013,7.330598,7.783994,6.707541
6282550484097085056,5.0013,17.572187,19.19641,16.36925
4089775680187335552,5.0013,19.570915,20.219116,18.326408
4201183597013451008,5.0013,19.195185,19.39233,18.088501
4302143567885115648,5.0013,9.680581,9.874815,9.339852
1942216891662431872,5.0013,19.552528,20.470978,18.09465
3374907373311052160,5.0013,19.146744,21.049656,17.862354
5798992210874600960,5.0013,20.366833,21.626562,18.958212
6030121576641409408,5.0013,19.286436,19.41608,18.176962
4061754591947660928,5.0013,19.941507,,
2511600121973005696,5.0013,14.743094,15.64366,13.807763
1997646979372615680,5.0013,18.26031,20.167725,16.973507
2019842962350653184,5.0013,20.723927,21.436651,19.166725
2436869713952016896,5.0013,19.78232,20.930521,18.460392
4043295131882030208,5.0013,19.494423,,
453153237671049216,5.0013,19.931303,20.172983,18.448587
1087355500234349824,5.0013,20.915613,21.151691,19.764273
4102826750082227456,5.0013,19.176916,,
3367384003654327296,5.0013,16.639471,18.0469,15.473264
2033565176741349120,5.0013,19.617603,20.650822,18.086893
6296887772125650560,5.0013,15.572183,16.84656,14.312192
1849855166148252544,5.0013,14.418452,15.339726,13.471725
3467833358742474240,5.0013,15.269209,16.324505,14.248817
1825138797602793472,5.0013,20.379038,21.214684,19.030905
2027936467436316288,5.0013,21.13638,,
818926366426923136,5.0013,9.668931,9.928291,9.248085
1937344848261421440,5.0013,18.002827,19.745346,16.752754
2022825726936841984,5.0013,19.183964,19.910673,17.880756
2411866201060810368,5.0013,18.084044,19.680868,16.857079
5864917313233491840,5.0013,19.982195,21.138384,16.870464
5223123919237651584,5.0013,18.727283,20.513996,17.396406
5332302816845479936,5.0013,20.766203,20.605083,19.51148
5836527991671658112,5.0013,20.640568,21.62184,19.132944
6105245884704010368,5.0013,20.446474,21.504332,19.117249
5647650345183314560,5.0013,17.07763,18.155025,16.052795
6109181273041015808,5.0013,16.887737,18.468906,15.618627
5934228980008532480,5.0013,20.600645,,
6737563373885291136,5.0013,20.719727,20.663914,20.278034
4322304011248818944,5.0013,20.63699,21.255032,19.22872
5988774583637588352,5.0013,20.243732,20.607906,18.676613
510105504747547136,5.0013,20.877419,21.659006,20.092752
6009815834556338944,5.0013,20.759335,21.148336,20.020603
4090641103213083776,5.0013,20.163898,,
5979827582640821504,5.0013,20.17447,,
5826629706964468352,5.0013,20.397795,21.221994,18.33928
4117586834708875008,5.0013,12.376043,12.901734,11.684679
5854126121953663360,5.0013,20.886347,22.085701,20.258022
4058708777296039424,5.0013,20.145952,,
2803192323646073728,5.0013,20.84972,20.868847,19.820738
4764049747031035392,5.0013,13.320884,14.012684,12.510183
5889495177642021632,5.0013,20.84925,,
4552828615536803712,5.0013,16.03525,17.318766,14.917439
2033321566167935872,5.0013,20.860634,21.297197,19.925419
1294632992762154752,5.0013,11.335053,11.761313,10.747022
2591958955786327936,5.0013,19.812895,21.248333,18.507822
4048036161444607232,5.0013,20.397451,,
4172867732331433600,5.0013,19.655611,20.601229,18.21536
4043922304354866560,5.0013,19.798191,,
4049322590053855616,5.0013,19.884369,,
1824000803069489152,5.0013,20.668459,21.300505,19.65979
5861378294512430080,5.0013,20.584768,21.272306,19.465502
5836243321329427840,5.0013,18.972649,19.380953,17.704992
5954285583941247488,5.0013,17.420568,17.663345,16.373304
2042136728819065472,5.0013,20.702648,21.14789,19.623343
5825164813868582144,5.0013,20.07218,20.074116,18.878878
5978334445870050304,5.0013,18.877504,19.299292,17.72357
4451945876768484352,5.0013,11.94003,12.325877,11.339753
2746462162217263872,5.0013,15.94474,,
4285491571654892800,5.0013,20.692188,21.449646,19.813625
4480766997116207872,5.0013,18.50355,20.36835,17.232176
6553744954072699648,5.0013,19.565285,21.320465,18.25855
5982112505239590400,5.0013,20.251413,21.294619,18.558674
1820710205310692096,5.0013,20.822208,21.640093,20.262142
4124129444226929664,5.0013,20.70897,20.963491,19.824663
3417150992304535168,5.0013,18.975008,19.551453,17.873209
6398652486719676672,5.0013,12.526744,13.054328,11.842139
144665291785733888,5.0013,20.69899,20.96784,20.092228
6862820356997124736,5.0013,20.844017,21.593737,19.627254
5445405867132054400,5.0013,12.41744,12.903732,11.776335
5826949389991150976,5.0013,19.53671,,
4851622687087475456,5.0013,17.197004,18.81248,15.965241
4052666514228919040,5.0013,18.984985,18.767384,17.543266
4108313141231997056,5.0013,20.470526,21.13319,18.799692
353796419179533056,5.0013,13.012633,13.562163,12.305309
4006719705619754880,5.0013,18.187458,19.87193,16.988762
3907351995094391936,5.0013,18.505165,20.288458,17.279022
5376136737661613696,5.0013,18.937996,20.864511,17.622995
4040489972662247296,5.0013,19.90426,20.668812,19.52997
4203497313173185792,5.0013,18.956945,19.634838,17.855295
2267501187624050816,5.0013,17.591368,19.21905,16.39182
4799041635866550016,5.0013,15.231532,16.538769,14.10002
4882977185299537920,5.0013,15.512404,16.704947,14.420621
4164639816251062528,5.0013,14.662663,15.026757,13.6766
5934813336086444160,5.0013,20.68472,21.924797,19.733671
2888224567210589696,5.0013,16.853027,18.316582,15.663898
927920747929892480,5.0013,17.211105,18.81806,16.018454
6029629957503664896,5.0013,19.000227,19.016584,17.697304
4129357720756417664,5.0013,11.843349,12.29919,11.213041
4062693574960996864,5.0013,18.701418,,
5972145088768467200,5.0013,19.804617,21.334658,18.320726
4049761879325563648,5.0013,19.066408,19.4068,18.571878
1166828539994545792,5.0013,17.39488,18.90505,16.10552
1829621506497857536,5.0013,20.884705,21.242855,20.427334
5986179461305424768,5.0013,20.705088,21.259857,18.739233
2074135506503932288,5.0013,20.646246,20.959745,19.855064
1314033321382312448,5.0013,19.432688,21.043476,18.111763
4111737638927353344,5.0013,20.648075,21.435656,19.703157
2481429724770268160,5.0013,18.79204,20.648998,17.513512
6040230800088253952,5.0013,16.89985,18.30658,15.742692
5532420186568711552,5.0013,20.511436,20.445358,19.383673
4063398366114704384,5.0013,19.200455,20.005938,16.700964
6857776038166960384,5.0013,18.88319,20.551899,17.61274
4088591613464257920,5.0013,20.114809,21.231377,19.27109
1999716986116862208,5.0013,16.705051,18.202126,15.514651
1291903764384099840,5.0013,16.876266,18.351782,15.682879
269613277767981568,5.0013,15.607121,16.812887,14.513676
568564197231747456,5.0013,18.537945,20.486675,17.20033
5291601301552484096,5.0013,16.468979,17.76714,15.343414
1546692971117586304,5.0013,19.426594,20.648514,17.985037
1094227546691654400,5.0013,10.684567,10.975185,10.218136
275468928804116096,5.0013,18.22432,19.934528,16.94795
460949874620931328,5.0013,20.863688,21.507818,19.366241
4108436389616049792,5.0013,20.41196,,
504080112301737472,5.0013,20.849833,21.431412,19.464151
5351011385186722176,5.0013,16.018559,16.1467,14.90528
443308558449842816,5.0013,19.887026,21.349655,18.131163
4318755337473221760,5.0013,20.28365,21.543165,18.843927
4989698670108892288,5.0013,12.086411,12.512589,11.484277
4515882001193793792,5.0013,20.814112,21.454082,19.634737
4119722979636030080,5.0013,18.839285,19.361784,17.41237
4109529957038090880,5.0013,19.814129,20.383287,18.313656
4041458573696272384,5.0013,19.35542,19.245144,17.651295
5547921342009527040,5.0013,20.80024,,
4992577157190022912,5.0013,12.612956,13.102527,11.966472
5908658909376784256,5.0013,20.598104,21.364084,19.709375
6021234400258581120,5.0013,20.71714,21.541103,19.96591
6033212445621654784,5.0013,19.528648,19.90351,18.706167
4144294212623623552,5.0013,20.055584,20.655056,18.531513
4190752530203439232,5.0013,17.371939,18.883335,16.168104
5861889842312096000,5.0013,20.486416,21.517176,18.929895
4124461737218970880,5.0013,,,17.377287
1014043638308236288,5.0013,15.160536,16.4485,14.036574
2261607118104676096,5.0013,14.433031,15.333246,13.498996
4042310313117356544,5.0013,18.602606,,
5884129767075640960,5.0013,20.703463,,
4064025220870201344,5.0013,12.692435,13.245489,11.996226
396123257464769280,5.0013,12.568203,13.024735,11.949677
4137122132565951488,5.0013,20.44526,,
4160398274045001984,5.0013,19.443497,21.51708,18.130722
3931848152088318976,5.0013,11.615633,12.030614,11.040736
4312253547241446016,5.0013,20.707232,,
5029135570920597888,5.0013,18.701134,20.404188,17.409101
5541026304597494144,5.0013,19.8155,20.1194,18.092627
6028572231670524032,5.0013,20.054947,20.176916,18.489273
4123007014641115904,5.0013,20.740446,,
4519646213623166208,5.0013,9.912811,10.456925,9.217858
2062560569625136384,5.0013,20.866737,21.28318,19.456398
395352465454809600,5.0013,12.321836,12.774685,11.711047
4143736382220798336,5.0013,20.193926,21.510754,19.67134
4095247129156126976,5.0013,20.453419,21.504549,18.916357
1828883180142798080,5.0013,19.504862,19.84517,18.076145
2164354283848183040,5.0013,20.929972,21.68486,19.788467
5859360209634016128,5.0013,17.26533,18.76212,15.947907
1577988958989798144,5.0013,17.825993,19.541365,16.590088
5754350320794084992,5.0013,17.071115,18.60487,15.875048
2013653051173014144,5.0013,18.537176,20.496065,17.266266
5577694983016875136,5.0013,10.716894,10.983735,10.289993
4106731150148398976,5.0013,20.462063,21.6711,19.004587
1782194656546717696,5.0013,13.552648,14.219158,12.768086
4159629650990182144,5.0013,20.492847,,19.172651
4117232448328681600,5.0013,20.24677,,
1813763525168251648,5.0013,17.245913,18.895262,16.016203
1189591974034946432,5.0013,19.866829,21.145382,18.571712
4040706370344516736,5.0013,18.963427,,
6763636952125831424,5.0013,20.638609,21.461855,20.026226
4673677793968628352,5.0013,10.450706,10.957139,9.790912
5798275844685176064,5.0013,20.850557,20.40617,20.244776
5446181710024298880,5.0013,17.429594,18.945105,16.16486
2363163372163880320,5.0013,16.164,17.519964,15.011757
6589967613032609536,5.0013,16.005909,17.286139,14.885237
4261330731358505600,5.0013,20.339102,20.964895,19.134472
6477581096422773376,5.0013,19.070187,20.697678,17.791067
5888645907979245952,5.0013,20.448362,21.399967,18.904799
5969869821225384832,5.0013,20.427567,21.174677,18.619032
4042092334854195840,5.0013,19.091454,18.800179,17.371655
3560695877442287232,5.0013,16.802174,18.038126,15.702738
6067991544537754112,5.0013,20.466337,21.672693,19.209764
4048935939948795392,5.0013,19.253572,,
5896355786579607040,5.0013,20.612518,20.348642,19.116425
4108376942966388352,5.0013,19.803171,19.90564,17.867182
2047481248690606592,5.0013,20.778269,21.239521,19.398573
728775926300820352,5.0013,17.526676,19.105951,16.336172
6701561068233621888,5.0013,19.150736,19.486048,18.188457
5767407846009832704,5.0013,16.762327,18.100403,15.393451
59586761357314816,5.0013,16.738722,18.111607,15.59101
2306037489628489344,5.0013,15.029457,16.084755,14.008352
4504292461463635072,5.0013,20.769907,21.097998,20.33532
5062201046667689728,5.0013,20.923944,20.793962,20.130407
4628863791667414656,5.0013,17.910294,19.51073,16.680712
5773937501969000704,5.0013,15.83391,17.04211,14.705169
4040788455682878976,5.0013,17.802649,17.119484,16.348276
4326605541231298688,5.0013,15.109126,16.11386,13.977447
4043520879547037952,5.0013,20.188887,,
5373939363676315776,5.0013,16.683641,18.017553,15.544462
5835658071869081344,5.0013,20.748133,21.89606,19.621798
3136656225912573952,5.0013,17.565872,19.028967,16.3931
5977463495239324928,5.0013,13.153685,13.822475,12.359968
5872219272990905984,5.0013,20.763067,21.419481,19.060081
4036982290047012352,5.0013,19.440554,19.602274,18.445362
5861827307584544896,5.0013,20.126328,,
4117695995616206976,5.0013,20.661488,21.25155,19.299234
990752786575626752,5.0013,16.582937,16.886652,15.584991
4652108399538344192,5.0013,20.391293,20.602541,19.970587
257488516377428608,5.0013,14.089889,14.956639,13.176828
5169491563100994304,5.0013,18.614923,20.452057,17.253931
6053495617634996352,5.0013,20.351398,21.096308,18.667715
4049684913594772096,5.0013,19.17539,19.330702,18.255224
5972744253866396416,5.0013,20.42348,20.955338,18.626251
1772835437477518464,5.0013,20.700954,21.275217,19.561058
5936916770546711296,5.0013,20.4728,20.400694,18.978687
5936294447011105536,5.0013,20.516005,,
6056060159778389760,5.0013,11.945604,12.405815,11.203609
3988323437272652800,5.0013,17.740074,19.264902,16.540916
5931105404894453632,5.0013,20.265635,20.700823,19.12736
4194413109349302016,5.0013,15.899881,16.19782,14.923419
407937505606257408,5.0013,20.653885,21.580933,19.739693
5982560178271501568,5.0013,20.92048,21.783634,20.09076
5831269165000799744,5.0013,20.052359,20.405392,18.887268
4041284782201255296,5.0013,19.624617,19.829174,17.668169
4271159300147826688,5.0013,20.619495,21.739643,19.533613
1409588475338574208,5.0013,18.678093,20.490221,17.388607
5995936561850788736,5.0013,20.743608,21.746922,19.566385
3559368663827159296,5.0013,17.537691,,
4055983672058118528,5.0013,15.0582,15.976316,14.010916
4149977107137126144,5.0013,20.554897,21.292809,19.601795
5852029593788327040,5.0013,20.14732,19.6913,18.336636
5874762336015165696,5.0013,20.675934,,
5932843835916162944,5.0013,20.493736,21.429842,18.567717
4062820744537108864,5.0013,19.15016,,
1266023043075941248,5.0013,17.966413,19.660604,16.705553
4607605391476832512,5.0013,16.13046,17.271036,15.069072
2094611917687801600,5.0013,20.89383,21.022171,20.30252
2510820907531078784,5.0013,18.370346,20.146284,17.099617
652848364868738944,5.0013,14.955276,16.08012,13.898701
211656920357294464,5.0013,15.773242,16.941305,14.697467
4126786448389826688,5.0013,20.809275,21.076439,19.836874
1192237807033335296,5.0013,19.850464,21.341179,18.553823
3333045946279655936,5.0013,20.832197,20.851818,20.40025
5538389843212748288,5.0013,19.890635,21.46905,18.515455
5875454998283994368,5.0013,19.535273,19.97762,18.143848
3331230205907956736,5.0013,17.49418,18.826767,16.15445
5361796666497819520,5.0013,20.896627,21.28423,19.788355
5290054975891959680,5.0013,9.194434,9.640116,8.58047
4295785096450564608,5.0013,20.639473,21.717175,19.656126
6053268568443583488,5.0013,19.950077,20.355831,18.591257
4339388046804166784,5.0013,20.85328,21.601217,19.723993
5977360278550695808,5.0013,19.694143,20.337467,18.465336
288105345359674624,5.0013,16.031963,17.330076,14.793324
6676731411314475648,5.0013,17.251976,18.86337,16.020699
1910409257218502016,5.0013,15.983249,17.17048,14.897496
5881782618986137216,5.0013,20.69227,20.641584,18.774456
5925782359869546368,5.0013,19.792206,20.533504,18.545643
4060467102481555200,5.0013,20.157001,21.43462,18.751444
5698118409937099264,5.0013,20.902382,20.536377,19.843298
1825774521506700416,5.0013,20.621916,,
2020426871764316032,5.0013,19.664312,21.135187,17.974058
1133463279827859584,5.0013,8.920112,9.060948,8.658218
5151204073390867456,5.0013,16.613752,17.810173,15.525343
436912046473437440,5.0013,14.968332,15.980349,13.961719
3029561014528848128,5.0013,20.934847,21.395416,19.918484
5834500526599565440,5.0013,20.424747,,
4109533255574909824,5.0013,20.278069,20.768072,18.934258
6054031247261305216,5.0013,15.719344,17.216564,14.49503
5924606019879261184,5.0013,20.600956,21.147863,19.942926
5900765446692848256,5.0013,20.826508,21.628767,19.882082
4068227245135633536,5.0013,17.501188,18.452291,16.369999
5603405752465065728,5.0013,17.807209,19.43882,16.610382
3440459260125889664,5.0013,18.49021,19.915112,17.203278
6029079621883771520,5.0013,20.351063,,
4093040134501286400,5.0013,20.40195,,
1004699988496295808,5.0013,19.258411,19.27897,18.261982
4107392094149457024,5.0013,18.313974,18.452496,16.809376
6657013186396078592,5.0013,10.908393,11.213286,10.431453
1700318217514173568,5.0013,15.923032,17.194098,14.81131
5989073169758322304,5.0013,19.407114,19.844206,18.31827
2438389926217088256,5.0013,20.232153,21.557228,18.831402
3138887135005159552,5.0013,19.204847,20.87286,17.939861
5923805884671453440,5.0014,16.183283,16.685717,15.212697
6026694678073526912,5.0014,19.98678,20.573841,18.952585
5598202489794541056,5.0014,20.966213,21.203583,19.760305
6096965733215601664,5.0014,19.478184,21.256084,18.12424
6099826460609569792,5.0014,20.480984,21.111805,19.641077
6067360012554320256,5.0014,20.863428,21.16535,19.423155
6709301969386416896,5.0014,20.724049,20.512856,19.953548
2019533793436850432,5.0014,20.457182,20.82996,18.997763
3422030727984713600,5.0014,19.723576,21.201818,18.367441
4040794601885857792,5.0014,18.309319,18.617268,17.321527
2019647592916940928,5.0014,20.71303,21.463293,19.456026
5644742854186828416,5.0014,15.367546,16.586319,14.242548
5992502718314741376,5.0014,19.790499,20.73207,18.427418
2168225526848061184,5.0014,16.74057,17.953913,15.489996
4470328959577189248,5.0014,15.135029,16.203138,14.109806
3566275280477252224,5.0014,20.73916,20.959051,19.626757
3433015398904667520,5.0014,20.583206,,
4118582098829836160,5.0014,20.281881,22.876354,19.034473
4109884235987593088,5.0014,19.052925,19.487259,17.705286
5978129524510362368,5.0014,19.115122,19.967024,17.979856
5950208148161861120,5.0014,19.74402,19.290209,17.999605
2853989795210168960,5.0014,16.982344,18.598263,15.730966
4511066896170666496,5.0014,20.880924,21.613043,20.093231
3451526707950320128,5.0014,16.853182,18.49583,15.635184
6616438836505818240,5.0014,16.60336,17.893663,15.489883
4308032247227762944,5.0014,20.677252,,
780160674511823104,5.0014,17.214891,18.737116,16.00882
3164471434850215424,5.0014,17.235512,18.718374,16.049042
6727671308324996608,5.0014,20.111277,20.270723,18.967438
4059576154442835328,5.0014,20.222652,21.449884,18.24662
3307350153380743296,5.0014,20.38953,21.269709,18.820574
6418149817180766080,5.0014,19.724276,21.265133,18.39389
2893637737834032384,5.0014,16.29126,17.704914,15.123914
4120019675963888384,5.0014,20.28584,21.66634,18.800173
5672618875561371136,5.0014,17.933863,19.48125,16.725477
5506073203603609216,5.0014,17.776676,19.508743,16.523636
4221372863880505856,5.0014,20.7402,21.334251,19.470497
6077739093086295936,5.0014,20.58882,19.993567,18.234364
5898015568112328704,5.0014,20.726479,20.865528,19.587143
2933028566531918976,5.0014,20.724182,21.294743,19.897078
6520427385226065536,5.0014,15.480569,16.712198,14.378175
5986241102693702912,5.0014,20.283047,21.21537,18.818607
4061447420183247360,5.0014,20.261759,,
4320417730375319168,5.0014,19.849031,20.647356,18.593166
4060044477773672832,5.0014,19.940493,21.341866,18.18858
4320255517994810880,5.0014,19.942493,20.904455,18.335087
5870637419350155136,5.0014,20.693544,21.504564,19.374657
5893251040617378944,5.0014,19.968208,20.950907,18.806664
4038679317533630208,5.0014,19.333063,,
6291539438330647808,5.0014,14.182161,15.035542,13.275417
4042318013840409856,5.0014,17.642532,17.668032,16.242527
6011531553733351808,5.0014,20.82195,21.734533,19.905703
5961098432906023296,5.0014,19.379555,19.434736,17.955446
5329236588157161472,5.0014,14.020244,14.819262,13.143522
4908438816581113600,5.0014,20.899958,21.703873,19.898623
6803147661932933632,5.0014,20.578232,21.13476,19.509995
6468901487209156480,5.0014,14.503172,15.449067,13.537602
1537166905453317120,5.0014,20.959068,20.954905,20.080715
4282131361043251584,5.0014,20.63575,21.504776,19.348137
4057247113955123200,5.0014,20.495817,22.259197,18.804613
1824997029327045120,5.0014,20.27997,21.030743,19.002745
5615147475794058496,5.0014,20.916128,22.149904,19.815052
4489165243020246400,5.0014,15.570478,16.863966,14.446994
6026789373596325504,5.0014,19.878283,20.248508,18.963022
6300651572226464000,5.0014,15.223379,16.313486,14.184691
5781341956869934592,5.0014,20.958725,21.5728,19.953272
1797033424958097664,5.0014,13.793729,14.553966,12.945067
4262441512979770496,5.0014,20.160551,,
5874898817231952768,5.0014,20.28703,,
4121556690080713984,5.0014,20.47499,21.01516,18.993153
6000799014573692672,5.0014,19.837658,19.393042,18.414019
4123603774629004160,5.0014,20.18502,20.88096,19.38989
1946581673652730368,5.0014,20.90607,21.077703,19.764555
202988508121731328,5.0014,20.671143,20.867607,19.426804
4288451319535309952,5.0014,17.630428,19.047924,16.470125
2039849882073051392,5.0014,20.871326,21.048923,20.128761
4144924954308051200,5.0014,20.556393,,
4097965259358272000,5.0014,19.979458,21.257633,18.7549
4300089027327068416,5.0014,19.691925,19.792013,18.78645
6530564500180702976,5.0014,19.679543,21.282719,18.299608
4516856821354591104,5.0014,19.591125,20.438913,17.956312
5815702824813185280,5.0014,19.088795,19.848843,17.956709
6067310122210823808,5.0014,20.85293,21.504477,20.16155
5963694478572939264,5.0014,18.054829,19.95719,16.74049
4057343767896051456,5.0014,20.59411,20.250996,19.144272
4154682737724057344,5.0014,20.062328,21.204296,18.484142
5887990392932379008,5.0014,12.898323,13.392819,12.242732
1559641786415108608,5.0014,16.440842,17.887043,15.263741
4117809313954552704,5.0014,20.493528,22.043554,19.379705
5968861088037904512,5.0014,20.54599,19.334072,18.525558
4254880446426111232,5.0014,20.115124,20.539553,18.705929
4085439412413121280,5.0014,18.320457,20.07761,17.062122
5820056242331045504,5.0014,20.912878,21.54955,20.23116
4123126071163908096,5.0014,20.637648,21.576527,20.150614
5337961002453011840,5.0014,13.028454,13.594799,12.312835
5423912785632838912,5.0014,20.83704,22.104181,19.903013
2889626818195861120,5.0014,19.241877,21.132595,17.959337
1801304065558771968,5.0014,20.915512,21.457209,19.84574
952035649267282176,5.0014,18.03128,19.83793,16.800928
5255366414859605120,5.0014,17.330868,18.832882,16.132357
